,DateTime,Open,High,Low,Close
0,2022-07-05 08:00:00,276.66,282.82,276.66,282.82
1,2022-07-05 08:01:00,282.82,282.95,282.6,282.89
2,2022-07-05 08:02:00,282.89,282.97,282.6,282.91
3,2022-07-05 08:03:00,282.91,282.91,282.72,282.75
4,2022-07-05 08:04:00,282.75,282.85,282.75,282.79
5,2022-07-05 08:05:00,282.79,282.95,282.73,282.92
6,2022-07-05 08:06:00,282.92,283.03,282.85,282.85
7,2022-07-05 08:07:00,282.85,282.87,282.64,282.66
8,2022-07-05 08:08:00,282.66,282.7,282.47,282.48
9,2022-07-05 08:09:00,282.48,282.57,282.06,282.14
10,2022-07-05 08:10:00,282.14,282.2,281.91,281.95
11,2022-07-05 08:11:00,281.95,282.0,281.82,281.95
12,2022-07-05 08:12:00,281.95,282.07,281.95,281.98
13,2022-07-05 08:13:00,281.98,282.02,281.84,281.85
14,2022-07-05 08:14:00,281.85,281.94,281.8,281.92
15,2022-07-05 08:15:00,281.92,281.92,281.72,281.75
16,2022-07-05 08:16:00,281.75,281.8,281.63,281.66
17,2022-07-05 08:17:00,281.66,281.75,281.65,281.7
18,2022-07-05 08:18:00,281.7,281.83,281.64,281.81
19,2022-07-05 08:19:00,281.81,281.82,281.66,281.69
20,2022-07-05 08:20:00,281.69,281.75,281.53,281.75
21,2022-07-05 08:21:00,281.75,281.76,281.65,281.68
22,2022-07-05 08:22:00,281.68,281.71,281.5,281.51
23,2022-07-05 08:23:00,281.51,281.57,281.4,281.4
24,2022-07-05 08:24:00,281.4,281.45,281.15,281.31
25,2022-07-05 08:25:00,281.31,281.34,281.13,281.14
26,2022-07-05 08:26:00,281.14,281.35,281.14,281.26
27,2022-07-05 08:27:00,281.26,281.29,280.82,280.89
28,2022-07-05 08:28:00,280.89,281.03,280.75,280.94
29,2022-07-05 08:29:00,280.94,280.99,280.84,280.95
30,2022-07-05 08:30:00,280.95,281.0,280.8,280.8
31,2022-07-05 08:31:00,280.8,281.06,280.8,281.05
32,2022-07-05 08:32:00,281.05,281.12,280.97,281.1
33,2022-07-05 08:33:00,281.1,281.22,280.9,280.93
34,2022-07-05 08:34:00,280.93,281.11,280.89,281.03
35,2022-07-05 08:35:00,281.03,281.03,280.87,280.89
36,2022-07-05 08:36:00,280.89,280.95,280.83,280.93
37,2022-07-05 08:37:00,280.93,280.95,280.79,280.92
38,2022-07-05 08:38:00,280.92,281.01,280.79,280.81
39,2022-07-05 08:39:00,280.81,280.9,280.66,280.77
40,2022-07-05 08:40:00,280.77,280.84,280.36,280.47
41,2022-07-05 08:41:00,280.47,280.7,280.4,280.68
42,2022-07-05 08:42:00,280.68,280.79,280.64,280.78
43,2022-07-05 08:43:00,280.78,280.83,280.72,280.81
44,2022-07-05 08:44:00,280.81,280.83,280.56,280.64
45,2022-07-05 08:45:00,280.64,280.71,280.54,280.64
46,2022-07-05 08:46:00,280.64,280.71,280.57,280.61
47,2022-07-05 08:47:00,280.61,280.64,280.5,280.53
